uuid	filename	cancer	TCGA_barcode	tumor_or_normal
b237df0a-762b-42b4-9f46-bed0128167d9	jhu-usc.edu_THCA.HumanMethylation450.11.lvl-3.TCGA-EM-A3FK-01A-11D-A21B-05.txt	THCA	TCGA-EM-A3FK-01A-11D-A21B-05	Tumor
d771bf51-85a9-4fad-b089-a18445218938	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7263-11A-01D-2014-05.txt	HNSC	TCGA-CV-7263-11A-01D-2014-05	Normal
e148cb04-6a7b-4fae-bb85-58e626a9ce39	jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A1-A0SO-01A-22D-A10P-05.txt	BRCA	TCGA-A1-A0SO-01A-22D-A10P-05	Tumor
5381c1fa-f7ce-4182-8df2-bf08101460cb	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FM-11B-32D-A19Z-05.txt	BRCA	TCGA-AC-A2FM-11B-32D-A19Z-05	Normal
fa54e804-0c77-467a-84f7-ec13a13fd2d1	jhu-usc.edu_LUSC.HumanMethylation450.4.lvl-3.TCGA-22-5483-01A-01D-1818-05.txt	LUSC	TCGA-22-5483-01A-01D-1818-05	Tumor
76019b38-9554-4b3c-90a8-8291f57acbd8	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-RW-A68F-01A-11D-A35E-05.txt	PCPG	TCGA-RW-A68F-01A-11D-A35E-05	Tumor
ecd9d71c-7997-4ec2-84ab-bd06ac4ce836	jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-CV-A6JD-01A-11D-A31M-05.txt	HNSC	TCGA-CV-A6JD-01A-11D-A31M-05	Tumor
e886bf83-0086-4574-b0cf-d97059bf3b99	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-EL-A3ZO-01A-11D-A23O-05.txt	THCA	TCGA-EL-A3ZO-01A-11D-A23O-05	Tumor
aadd2037-2590-4c17-9736-b10228c708fd	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-EP-A12J-01A-11D-A132-05.txt	LIHC	TCGA-EP-A12J-01A-11D-A132-05	Tumor
dddde3a5-3cf0-4d5e-9416-c2b47bce241c	jhu-usc.edu_UCEC.HumanMethylation450.7.lvl-3.TCGA-E6-A1LZ-01A-11D-A145-05.txt	UCEC	TCGA-E6-A1LZ-01A-11D-A145-05	Tumor
fc28a964-d598-41c8-b55b-18189f7703ee	jhu-usc.edu_ACC.HumanMethylation450.1.lvl-3.TCGA-OR-A5JB-01A-11D-A29J-05.txt	ACC	TCGA-OR-A5JB-01A-11D-A29J-05	Tumor
25ea1705-1729-4890-8e74-62c30d09d388	jhu-usc.edu_THCA.HumanMethylation450.11.lvl-3.TCGA-EM-A3FQ-06A-11D-A21B-05.txt	THCA	TCGA-EM-A3FQ-06A-11D-A21B-05	Tumor
2c7d56c6-cb34-40c2-89f1-f34360016dcd	jhu-usc.edu_LUAD.HumanMethylation450.17.lvl-3.TCGA-44-3917-01A-01D-A276-05.txt	LUAD	TCGA-44-3917-01A-01D-A276-05	Tumor
28ea54de-c3bf-4b6f-b525-b183aca1b25f	jhu-usc.edu_UCEC.HumanMethylation450.6.lvl-3.TCGA-EY-A1GK-01A-11D-A13K-05.txt	UCEC	TCGA-EY-A1GK-01A-11D-A13K-05	Tumor
dc9d7445-498a-418c-8665-072d88328e91	jhu-usc.edu_CESC.HumanMethylation450.12.lvl-3.TCGA-JX-A5QV-01A-22D-A28C-05.txt	CESC	TCGA-JX-A5QV-01A-22D-A28C-05	Tumor
dbe3b927-73c0-4f19-ade7-ecfc95f6a7b3	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2827-03A-01D-0741-05.txt	LAML	TCGA-AB-2827-03A-01D-0741-05	Tumor
faeb3f8a-23d5-4b7d-9346-3c46fcc35da7	jhu-usc.edu_BRCA.HumanMethylation450.32.lvl-3.TCGA-AC-A6IW-01A-12D-A33F-05.txt	BRCA	TCGA-AC-A6IW-01A-12D-A33F-05	Tumor
62cf0058-db74-4345-9522-c9e07084da81	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-D5-6538-01A-11D-1721-05.txt	COAD	TCGA-D5-6538-01A-11D-1721-05	Tumor
36a309c6-2fce-44f1-bdd7-04da696da7a6	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-EW-A1P8-01A-11D-A145-05.txt	BRCA	TCGA-EW-A1P8-01A-11D-A145-05	Tumor
2aa2d597-a7b8-453b-bfc4-15467e36078c	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5877-11A-01D-1590-05.txt	KIRP	TCGA-BQ-5877-11A-01D-1590-05	Normal
140b8d65-a258-4f1b-8f70-69ba28bbc69d	jhu-usc.edu_SKCM.HumanMethylation450.2.lvl-3.TCGA-ER-A3EV-06A-11D-A211-05.txt	SKCM	TCGA-ER-A3EV-06A-11D-A211-05	Tumor
8069d5c4-ad6a-42a4-a424-e59e15380276	jhu-usc.edu_CESC.HumanMethylation450.5.lvl-3.TCGA-C5-A2M2-01A-21D-A18K-05.txt	CESC	TCGA-C5-A2M2-01A-21D-A18K-05	Tumor
bb682bcb-3d48-4796-b3bb-fdd8aa90461f	jhu-usc.edu_THCA.HumanMethylation450.2.lvl-3.TCGA-BJ-A190-01A-11D-A13Z-05.txt	THCA	TCGA-BJ-A190-01A-11D-A13Z-05	Tumor
bd7adecf-72f0-47d4-9f48-df03c0d822ff	jhu-usc.edu_UCEC.HumanMethylation450.13.lvl-3.TCGA-AX-A2IN-01A-12D-A17Z-05.txt	UCEC	TCGA-AX-A2IN-01A-12D-A17Z-05	Tumor
65b57f4b-8dac-4afd-990c-976d106fbb93	jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-75-6214-01A-41D-1947-05.txt	LUAD	TCGA-75-6214-01A-41D-1947-05	Tumor
8d9dca4f-4947-4f95-8f36-19bf85736eff	jhu-usc.edu_STAD.HumanMethylation450.2.lvl-3.TCGA-BR-6456-01A-11D-1801-05.txt	STAD	TCGA-BR-6456-01A-11D-1801-05	Tumor
3e2c8140-5839-424c-b226-22d6bd25f603	jhu-usc.edu_THCA.HumanMethylation450.8.lvl-3.TCGA-EM-A2P3-01A-11D-A203-05.txt	THCA	TCGA-EM-A2P3-01A-11D-A203-05	Tumor
a3e97a25-138a-4845-b3fe-8196887a1fae	jhu-usc.edu_ACC.HumanMethylation450.1.lvl-3.TCGA-OR-A5LR-01A-11D-A29J-05.txt	ACC	TCGA-OR-A5LR-01A-11D-A29J-05	Tumor
0bd71013-e23f-478b-81fa-7389206dbb6a	jhu-usc.edu_KIRP.HumanMethylation450.4.lvl-3.TCGA-A4-7997-01A-11D-2202-05.txt	KIRP	TCGA-A4-7997-01A-11D-2202-05	Tumor
c9c1f234-b7ed-4555-95a0-302b9deebf5f	jhu-usc.edu_PRAD.HumanMethylation450.5.lvl-3.TCGA-HC-8261-01B-05D-2299-05.txt	PRAD	TCGA-HC-8261-01B-05D-2299-05	Tumor
90e82ac2-5f1e-4999-a0cf-9607406d0f98	jhu-usc.edu_BLCA.HumanMethylation450.16.lvl-3.TCGA-K4-A5RH-01A-11D-A30F-05.txt	BLCA	TCGA-K4-A5RH-01A-11D-A30F-05	Tumor
b9269d52-723c-418c-8e7e-e93f20f646e9	jhu-usc.edu_STAD.HumanMethylation450.12.lvl-3.TCGA-IN-A6RP-01A-21D-A33U-05.txt	STAD	TCGA-IN-A6RP-01A-21D-A33U-05	Tumor
ca13a72d-061d-4408-a00f-b6e02f898ef6	jhu-usc.edu_PAAD.HumanMethylation450.5.lvl-3.TCGA-HZ-A49I-01A-12D-A26Q-05.txt	PAAD	TCGA-HZ-A49I-01A-12D-A26Q-05	Tumor
ee719bf7-7129-4e00-a659-0f52fa87b025	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-DJ-A2Q2-01A-11D-A19K-05.txt	THCA	TCGA-DJ-A2Q2-01A-11D-A19K-05	Tumor
393d213c-d92b-459c-aff1-bb4a370aa1b5	jhu-usc.edu_KIRP.HumanMethylation450.6.lvl-3.TCGA-B1-A47N-01A-11D-A254-05.txt	KIRP	TCGA-B1-A47N-01A-11D-A254-05	Tumor
86ce7f5f-0de6-49db-ac44-7b68389f8390	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-GV-A6ZA-01A-12D-A33I-05.txt	BLCA	TCGA-GV-A6ZA-01A-12D-A33I-05	Tumor
8bed82a4-10ee-48e5-9fb0-04ebb786738c	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4847-01A-01D-1275-05.txt	KIRC	TCGA-B0-4847-01A-01D-1275-05	Tumor
56e70a4d-9732-4ea8-ad21-75f531a27ccd	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2842-03A-01D-0741-05.txt	LAML	TCGA-AB-2842-03A-01D-0741-05	Tumor
88733aa8-4f87-487a-a5a3-caebeee85ac6	jhu-usc.edu_LIHC.HumanMethylation450.10.lvl-3.TCGA-DD-A4NV-01A-11D-A30Y-05.txt	LIHC	TCGA-DD-A4NV-01A-11D-A30Y-05	Tumor
27954bcd-ac4a-479e-b293-d205b54d2616	jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-GM-A5PX-01A-12D-A28C-05.txt	BRCA	TCGA-GM-A5PX-01A-12D-A28C-05	Tumor
4d6780dc-727a-467f-bde5-fbed5171568b	jhu-usc.edu_LUSC.HumanMethylation450.7.lvl-3.TCGA-56-7822-01A-11D-2123-05.txt	LUSC	TCGA-56-7822-01A-11D-2123-05	Tumor
e4e07df8-b183-45a2-87ec-d504f9a43a09	jhu-usc.edu_THCA.HumanMethylation450.13.lvl-3.TCGA-EL-A3T2-11A-11D-A22G-05.txt	THCA	TCGA-EL-A3T2-11A-11D-A22G-05	Normal
7cdf287e-1e8b-4af3-8d31-7c6870d7f24e	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-KK-A7B4-01A-11D-A32C-05.txt	PRAD	TCGA-KK-A7B4-01A-11D-A32C-05	Tumor
92fd927c-e7a2-4c1e-87b1-05623633f1c5	jhu-usc.edu_UVM.HumanMethylation450.1.lvl-3.TCGA-V4-A9EQ-01A-11D-A39X-05.txt	UVM	TCGA-V4-A9EQ-01A-11D-A39X-05	Tumor
41456499-25c9-47d5-8f8d-2ec32e7f8ea6	jhu-usc.edu_SARC.HumanMethylation450.3.lvl-3.TCGA-DX-A1L1-01A-11D-A24W-05.txt	SARC	TCGA-DX-A1L1-01A-11D-A24W-05	Tumor
4f8cc479-3593-4d8a-a604-2d6be8ba0213	jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-44-5644-01A-21D-2037-05.txt	LUAD	TCGA-44-5644-01A-21D-2037-05	Tumor
8190eae0-6144-4658-a670-3ff070036f43	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-A9SY-01A-21D-A42F-05.txt	BLCA	TCGA-XF-A9SY-01A-21D-A42F-05	Tumor
60443052-5b87-4922-8eee-3e3cf66a1d2d	jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-33-4586-11A-01D-1440-05.txt	LUSC	TCGA-33-4586-11A-01D-1440-05	Normal
56f72020-5da8-4471-80bb-6a53b5348a3e	jhu-usc.edu_LUAD.HumanMethylation450.10.lvl-3.TCGA-93-7347-01A-11D-2185-05.txt	LUAD	TCGA-93-7347-01A-11D-2185-05	Tumor
272939ec-80ef-45cf-bb4a-2c3bff798c79	jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KM-8477-01A-11D-2312-05.txt	KICH	TCGA-KM-8477-01A-11D-2312-05	Tumor
fba1222b-c862-40db-a085-f62f82324189	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-3E-AAAY-01A-11D-A38H-05.txt	PAAD	TCGA-3E-AAAY-01A-11D-A38H-05	Tumor
c2cb4b4b-4263-40de-81f7-80fe42be22e5	jhu-usc.edu_UCEC.HumanMethylation450.3.lvl-3.TCGA-D1-A0ZN-01A-11D-A123-05.txt	UCEC	TCGA-D1-A0ZN-01A-11D-A123-05	Tumor
9d964550-35f1-41b8-87d5-b764089d5fca	jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-J7-A8I2-01A-12D-A369-05.txt	KIRP	TCGA-J7-A8I2-01A-12D-A369-05	Tumor
b40e9364-6b03-4a40-ad13-adb3bdf90106	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0DG-11A-43D-A12R-05.txt	BRCA	TCGA-BH-A0DG-11A-43D-A12R-05	Normal
4fa53e58-08eb-4115-bfe0-fd95cf858ab6	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-Y6-A8TL-01A-21D-A378-05.txt	PRAD	TCGA-Y6-A8TL-01A-21D-A378-05	Tumor
4cd10263-ff02-48a0-9a51-d6a2aca2c30f	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-GC-A3RD-01A-12D-A231-05.txt	BLCA	TCGA-GC-A3RD-01A-12D-A231-05	Tumor
6ebd57f6-bfb6-433c-9ee8-6174a9570440	jhu-usc.edu_THCA.HumanMethylation450.5.lvl-3.TCGA-EM-A22Q-01A-11D-A17Y-05.txt	THCA	TCGA-EM-A22Q-01A-11D-A17Y-05	Tumor
3bb87f17-b6aa-4c3f-b2ed-ff0824a1594f	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6343-01A-21D-1963-05.txt	PRAD	TCGA-G9-6343-01A-21D-1963-05	Tumor
13a8be4e-014a-4e2e-804d-788d11cb0ce3	jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-B6-A402-01A-11D-A23D-05.txt	BRCA	TCGA-B6-A402-01A-11D-A23D-05	Tumor
fb1e693c-8f10-438b-9d62-8e4c5cf05a42	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-EE-A20I-06A-11D-A19B-05.txt	SKCM	TCGA-EE-A20I-06A-11D-A19B-05	Tumor
1051f9e9-301b-4789-9ad5-6bf71694660e	jhu-usc.edu_ESCA.HumanMethylation450.6.lvl-3.TCGA-V5-A7RB-01A-11D-A357-05.txt	ESCA	TCGA-V5-A7RB-01A-11D-A357-05	Tumor
f6fe00fb-17dc-436a-b38d-186d7eab90d1	jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CN-6988-01A-11D-1913-05.txt	HNSC	TCGA-CN-6988-01A-11D-1913-05	Tumor
2afb3b33-d0de-449c-97ff-4f205621f997	jhu-usc.edu_UCEC.HumanMethylation450.21.lvl-3.TCGA-SJ-A6ZI-01A-12D-A34S-05.txt	UCEC	TCGA-SJ-A6ZI-01A-12D-A34S-05	Tumor
dd9e6d87-ddd4-45cc-bf79-22cf72a25b27	jhu-usc.edu_THYM.HumanMethylation450.1.lvl-3.TCGA-ZB-A965-01A-11D-A429-05.txt	THYM	TCGA-ZB-A965-01A-11D-A429-05	Tumor
42c9d0cf-5b85-45f5-aa0c-6b64955efbd2	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-GC-A3BM-01A-11D-A231-05.txt	BLCA	TCGA-GC-A3BM-01A-11D-A231-05	Tumor
dfe700b7-f766-46ba-b8ec-4c35e5a47180	jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AACZ-01A-11D-A40S-05.txt	LIHC	TCGA-DD-AACZ-01A-11D-A40S-05	Tumor
38dce820-129e-4e7d-aae1-644cb7c45f37	jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-L5-A8NH-01A-11D-A37D-05.txt	ESCA	TCGA-L5-A8NH-01A-11D-A37D-05	Tumor
8d796055-961d-47de-a83a-bca336348b32	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HI-7171-01A-12D-2116-05.txt	PRAD	TCGA-HI-7171-01A-12D-2116-05	Tumor
089433b4-5ab4-4ffa-a058-df78aa8f5ad3	jhu-usc.edu_UCEC.HumanMethylation450.4.lvl-3.TCGA-D1-A16B-01A-11D-A12K-05.txt	UCEC	TCGA-D1-A16B-01A-11D-A12K-05	Tumor
91d9c303-58e9-4900-b243-79fd74d2a39a	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-B6-A0RG-01A-11D-A10P-05.txt	BRCA	TCGA-B6-A0RG-01A-11D-A10P-05	Tumor
19b8322a-8128-47f3-a582-4e96e968e04d	jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-63-A5MJ-01A-11D-A27L-05.txt	LUSC	TCGA-63-A5MJ-01A-11D-A27L-05	Tumor
0bc0256e-4e65-43bc-9293-bfb2d14aa164	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CK-4951-01A-01D-1407-05.txt	COAD	TCGA-CK-4951-01A-01D-1407-05	Tumor
60d4a191-cd0d-45c7-aafe-47512b520412	jhu-usc.edu_THYM.HumanMethylation450.1.lvl-3.TCGA-4X-A9FD-01A-11D-A424-05.txt	THYM	TCGA-4X-A9FD-01A-11D-A424-05	Tumor
22c14cb5-2167-4c7f-93fc-db952c42db61	jhu-usc.edu_LUAD.HumanMethylation450.10.lvl-3.TCGA-69-7974-01A-11D-2185-05.txt	LUAD	TCGA-69-7974-01A-11D-2185-05	Tumor
f92a28cc-9ba6-429d-89f1-929e9a6a3c94	jhu-usc.edu_PRAD.HumanMethylation450.6.lvl-3.TCGA-EJ-8469-01A-11D-2399-05.txt	PRAD	TCGA-EJ-8469-01A-11D-2399-05	Tumor
24981c04-5a91-4342-bbed-e5ff3a2e0820	jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-F9-A7Q0-01A-11D-A369-05.txt	KIRP	TCGA-F9-A7Q0-01A-11D-A369-05	Tumor
1a8b45ce-845f-46c1-8802-1eb896af9dfd	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-2G-AAGW-01A-11D-A42Z-05.txt	TGCT	TCGA-2G-AAGW-01A-11D-A42Z-05	Tumor
bcb7eec5-e9f2-4b8e-8985-f0dc254a269c	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-2G-AAL5-01A-11D-A42Z-05.txt	TGCT	TCGA-2G-AAL5-01A-11D-A42Z-05	Tumor
53caa2a4-a2a5-4f8a-be39-e4ad95eab9d1	jhu-usc.edu_UCEC.HumanMethylation450.12.lvl-3.TCGA-FI-A2EU-01A-11D-A17F-05.txt	UCEC	TCGA-FI-A2EU-01A-11D-A17F-05	Tumor
73a3100f-01f6-4455-8795-458430d97ec1	jhu-usc.edu_LUSC.HumanMethylation450.5.lvl-3.TCGA-85-6798-01A-11D-1947-05.txt	LUSC	TCGA-85-6798-01A-11D-1947-05	Tumor
1f1fe8f5-c2ee-4ec8-8dcf-7d5eec35454a	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A8PE-01A-11D-A411-05.txt	STAD	TCGA-VQ-A8PE-01A-11D-A411-05	Tumor
0366ea52-6a0c-4161-851a-5bd267678387	jhu-usc.edu_PRAD.HumanMethylation450.6.lvl-3.TCGA-EJ-8474-01A-11D-2399-05.txt	PRAD	TCGA-EJ-8474-01A-11D-2399-05	Tumor
0fddb66b-498e-4e92-8d61-0c5acf140c25	jhu-usc.edu_UCEC.HumanMethylation450.14.lvl-3.TCGA-AX-A2H4-01A-21D-A18O-05.txt	UCEC	TCGA-AX-A2H4-01A-21D-A18O-05	Tumor
7ca058c3-23bd-4f0d-8fbb-edea10463a92	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1IF-01A-11D-A145-05.txt	BRCA	TCGA-E2-A1IF-01A-11D-A145-05	Tumor
141e054f-902a-4a2d-ac30-17b26a57b1ab	jhu-usc.edu_MESO.HumanMethylation450.2.lvl-3.TCGA-3H-AB3L-01A-11D-A39S-05.txt	MESO	TCGA-3H-AB3L-01A-11D-A39S-05	Tumor
7f08b469-8293-42b1-b97d-d557eec7fce8	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-L4-A4E5-01A-11D-A24U-05.txt	LUAD	TCGA-L4-A4E5-01A-11D-A24U-05	Tumor
54970ad9-f252-4993-a6d2-740065ad034c	jhu-usc.edu_LGG.HumanMethylation450.6.lvl-3.TCGA-FG-8181-01A-11D-2254-05.txt	LGG	TCGA-FG-8181-01A-11D-2254-05	Tumor
afc601c4-0e35-4bf7-9605-4e44d4d4d237	jhu-usc.edu_BLCA.HumanMethylation450.12.lvl-3.TCGA-FJ-A3ZF-01A-11D-A23O-05.txt	BLCA	TCGA-FJ-A3ZF-01A-11D-A23O-05	Tumor
8f25229e-a500-40c6-a7d0-837e1c6072d8	jhu-usc.edu_UCEC.HumanMethylation450.10.lvl-3.TCGA-BG-A222-01A-11D-A161-05.txt	UCEC	TCGA-BG-A222-01A-11D-A161-05	Tumor
1b7fb3a2-31e0-4888-8674-33f87147e477	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F5-01A-12D-A13K-05.txt	BRCA	TCGA-BH-A1F5-01A-12D-A13K-05	Tumor
e91acf56-ea4d-40cc-aace-c2389f83be02	jhu-usc.edu_THCA.HumanMethylation450.8.lvl-3.TCGA-ET-A3DV-01A-12D-A203-05.txt	THCA	TCGA-ET-A3DV-01A-12D-A203-05	Tumor
8d9dd84b-b3b6-49e0-aab9-c3aa653bd317	jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-S9-A6TX-01A-21D-A32C-05.txt	LGG	TCGA-S9-A6TX-01A-21D-A32C-05	Tumor
d227f23d-fc75-4ef3-bcf8-c15a0c5163d1	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-V1-A9OX-01A-11D-A41L-05.txt	PRAD	TCGA-V1-A9OX-01A-11D-A41L-05	Tumor
593aa53c-e200-443a-b192-3c5b89770ee8	jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-E9-A1RG-01A-11D-A14H-05.txt	BRCA	TCGA-E9-A1RG-01A-11D-A14H-05	Tumor
bbfabdce-61bb-4255-bac1-c8d35caf75d6	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AQ-01A-11D-A12R-05.txt	BRCA	TCGA-AR-A1AQ-01A-11D-A12R-05	Tumor
3818e540-dcda-4fc3-8fd6-64b5427172a3	jhu-usc.edu_CESC.HumanMethylation450.8.lvl-3.TCGA-JX-A3Q0-01A-11D-A21R-05.txt	CESC	TCGA-JX-A3Q0-01A-11D-A21R-05	Tumor
4a8a57c4-4905-44cf-8387-df95ec7c2591	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A1EB-01A-11D-A132-05.txt	LIHC	TCGA-DD-A1EB-01A-11D-A132-05	Tumor
a7e1f616-7099-4f41-81e2-6f4678fe63a5	jhu-usc.edu_HNSC.HumanMethylation450.10.lvl-3.TCGA-HD-8314-01A-11D-2398-05.txt	HNSC	TCGA-HD-8314-01A-11D-2398-05	Tumor
185ea872-54e0-473d-9904-f5b43e92d2b1	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6298-01A-11D-1721-05.txt	COAD	TCGA-G4-6298-01A-11D-1721-05	Tumor
709437aa-0513-409d-83ee-b226b34c3c64	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5457-01A-01D-1500-05.txt	KIRC	TCGA-CZ-5457-01A-01D-1500-05	Tumor
2434c742-0081-470d-ac7f-0e8116577f98	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-4747-01A-01D-1407-05.txt	COAD	TCGA-CM-4747-01A-01D-1407-05	Tumor
f266ca9a-6012-4e46-a937-5d2264d509e0	jhu-usc.edu_LGG.HumanMethylation450.2.lvl-3.TCGA-FG-5963-01A-11D-1706-05.txt	LGG	TCGA-FG-5963-01A-11D-1706-05	Tumor
af6e9d36-cf1d-4262-9d5c-25f3e4eb520b	jhu-usc.edu_PCPG.HumanMethylation450.1.lvl-3.TCGA-QR-A70O-01A-11D-A35E-05.txt	PCPG	TCGA-QR-A70O-01A-11D-A35E-05	Tumor
10968818-9956-4e4b-8dc6-1b1f54118df5	jhu-usc.edu_SKCM.HumanMethylation450.7.lvl-3.TCGA-BF-A5ER-01A-12D-A27L-05.txt	SKCM	TCGA-BF-A5ER-01A-12D-A27L-05	Tumor
88c8404e-abb8-4516-88ee-a9006a90b17f	jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-A4-8630-01A-11D-2399-05.txt	KIRP	TCGA-A4-8630-01A-11D-2399-05	Tumor
04f9a395-b8d1-466b-a2bc-8e18c16ece64	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-EW-A1IY-01A-11D-A13K-05.txt	BRCA	TCGA-EW-A1IY-01A-11D-A13K-05	Tumor
e65938a9-4344-42dc-a9ed-1483b33de2ee	jhu-usc.edu_UCEC.HumanMethylation450.4.lvl-3.TCGA-D1-A17R-01A-11D-A12K-05.txt	UCEC	TCGA-D1-A17R-01A-11D-A12K-05	Tumor
66afde35-356c-45d2-b34d-1dc46c35c071	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2684-01A-01D-1407-05.txt	COAD	TCGA-A6-2684-01A-01D-1407-05	Tumor
751ca683-f6f6-4487-a4ab-b5cd477afe26	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-6594-11A-01D-1756-05.txt	LUAD	TCGA-50-6594-11A-01D-1756-05	Normal
578e45d8-2841-4941-9d35-9c32c018dd84	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-AR-A24N-01A-11D-A16A-05.txt	BRCA	TCGA-AR-A24N-01A-11D-A16A-05	Tumor
5cb81afe-64b5-4c77-8d43-dcd811bba914	jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OO-01A-11D-A265-05.txt	ESCA	TCGA-L5-A4OO-01A-11D-A265-05	Tumor
8202df75-b6f5-4e6a-9f37-1ac0bff068ca	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-D3-A2JH-06A-11D-A19B-05.txt	SKCM	TCGA-D3-A2JH-06A-11D-A19B-05	Tumor
1bd40c73-b151-4cbb-b824-1e31c165e00e	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6717-01A-11D-1837-05.txt	COAD	TCGA-CA-6717-01A-11D-1837-05	Tumor
e8f9ce2e-1846-4d47-ba18-c8fd88ee7b20	jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-QH-A6X8-01A-12D-A32C-05.txt	LGG	TCGA-QH-A6X8-01A-12D-A32C-05	Tumor
6aa86dbf-bbef-4492-8df2-d5681179f9e7	jhu-usc.edu_UCEC.HumanMethylation450.5.lvl-3.TCGA-AP-A1DV-01A-21D-A138-05.txt	UCEC	TCGA-AP-A1DV-01A-21D-A138-05	Tumor
74bae90f-019b-498d-a8b7-98027abf6b56	jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-BR-8286-01A-12D-2342-05.txt	STAD	TCGA-BR-8286-01A-12D-2342-05	Tumor
b0c2d3a3-6a46-4517-b2b1-1b5d19592f8e	jhu-usc.edu_CESC.HumanMethylation450.14.lvl-3.TCGA-C5-A7CH-01A-11D-A340-05.txt	CESC	TCGA-C5-A7CH-01A-11D-A340-05	Tumor
