uuid	filename	cancer	TCGA_barcode	tumor_or_normal
feddf7b5-4480-461c-be89-34f75e677677	jhu-usc.edu_LAML.HumanMethylation27.1.lvl-3.TCGA-AB-2989-03A-01D-0742-05.gdc_hg38.txt	LAML	TCGA-AB-2989-03A-01D-0742-05	Tumor
f69e750f-b610-4b4c-9241-926d3e33656a	jhu-usc.edu_UCEC.HumanMethylation27.3.lvl-3.TCGA-BG-A0MG-01A-21D-A10Q-05.gdc_hg38.txt	UCEC	TCGA-BG-A0MG-01A-21D-A10Q-05	Tumor
1fb1177c-e7d6-4315-9cd6-7b27bde7226e	jhu-usc.edu_UCEC.HumanMethylation27.2.lvl-3.TCGA-AP-A0LG-01A-11D-A039-05.gdc_hg38.txt	UCEC	TCGA-AP-A0LG-01A-11D-A039-05	Tumor
244c919d-38c7-444a-9d2d-1bef57588cc9	jhu-usc.edu_GBM.HumanMethylation27.1.lvl-3.TCGA-02-0060-01A-01D-0186-05.gdc_hg38.txt	GBM	TCGA-02-0060-01A-01D-0186-05	Tumor
7e6c5ee2-903b-44b7-8e8d-13b52892559d	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4170-01A-02D-1284-05.gdc_hg38.txt	KIRC	TCGA-BP-4170-01A-02D-1284-05	Tumor
737def59-ca54-49f9-81f3-09ec53bac40d	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4345-01A-01D-1284-05.gdc_hg38.txt	KIRC	TCGA-BP-4345-01A-01D-1284-05	Tumor
e5690d4f-1d70-4a3b-94de-68773cec87fa	jhu-usc.edu_GBM.HumanMethylation27.3.lvl-3.TCGA-12-1096-01A-01D-0521-05.gdc_hg38.txt	GBM	TCGA-12-1096-01A-01D-0521-05	Tumor
e5e8e0b7-9735-4df6-b1e5-b7ac0ab7d6eb	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4967-11A-01D-1332-05.gdc_hg38.txt	KIRC	TCGA-BP-4967-11A-01D-1332-05	Normal
78563c89-cb41-45ec-84af-9ba9c41329ee	jhu-usc.edu_LUSC.HumanMethylation27.3.lvl-3.TCGA-66-2753-01A-01D-0979-05.gdc_hg38.txt	LUSC	TCGA-66-2753-01A-01D-0979-05	Tumor
6cb36eaa-a2f7-4b14-bd4e-bd115ca1bb23	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-BP-4799-11A-01D-1303-05.gdc_hg38.txt	KIRC	TCGA-BP-4799-11A-01D-1303-05	Normal
345d1a8d-0c71-430c-bbd2-e419d939ff6d	jhu-usc.edu_LUSC.HumanMethylation27.3.lvl-3.TCGA-66-2791-01A-01D-0979-05.gdc_hg38.txt	LUSC	TCGA-66-2791-01A-01D-0979-05	Tumor
daf12d64-a668-4b2a-8432-779a6820b5e9	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-B0-4836-01A-01D-1303-05.gdc_hg38.txt	KIRC	TCGA-B0-4836-01A-01D-1303-05	Tumor
8a970d70-4c84-48b6-9d5a-8414624b6747	jhu-usc.edu_GBM.HumanMethylation27.8.lvl-3.TCGA-32-2615-01A-01D-0915-05.gdc_hg38.txt	GBM	TCGA-32-2615-01A-01D-0915-05	Tumor
fbaf3d95-f3e8-4312-86c5-a24e37cfe711	jhu-usc.edu_KIRC.HumanMethylation27.1.lvl-3.TCGA-A3-3325-01A-01D-0859-05.gdc_hg38.txt	KIRC	TCGA-A3-3325-01A-01D-0859-05	Tumor
af6f7c70-4667-4ff4-bc5c-edaa1827ed8b	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4985-11A-01D-1332-05.gdc_hg38.txt	KIRC	TCGA-BP-4985-11A-01D-1332-05	Normal
d98a0119-462b-4334-9515-f5e2379906f5	jhu-usc.edu_LAML.HumanMethylation27.1.lvl-3.TCGA-AB-2943-03A-01D-0743-05.gdc_hg38.txt	LAML	TCGA-AB-2943-03A-01D-0743-05	Tumor
2a92a181-7817-49c7-ad3b-1362dcc3cd42	jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-AA-3524-01A-02D-0820-05.gdc_hg38.txt	COAD	TCGA-AA-3524-01A-02D-0820-05	Tumor
b5ca59b4-530e-4056-9537-34cbf49b0568	jhu-usc.edu_GBM.HumanMethylation27.5.lvl-3.TCGA-14-1821-01A-01D-0595-05.gdc_hg38.txt	GBM	TCGA-14-1821-01A-01D-0595-05	Tumor
6caaf6d7-6d8b-4e35-b07a-b1c9c838607b	jhu-usc.edu_GBM.HumanMethylation27.2.lvl-3.TCGA-12-0828-01A-01D-0392-05.gdc_hg38.txt	GBM	TCGA-12-0828-01A-01D-0392-05	Tumor
f09e5b56-a7a4-48b4-af4c-3a5dc7d27b29	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4335-01A-01D-1284-05.gdc_hg38.txt	KIRC	TCGA-BP-4335-01A-01D-1284-05	Tumor
41d87d17-e9a3-4f3b-bb74-b5821a8215b8	jhu-usc.edu_GBM.HumanMethylation27.5.lvl-3.TCGA-14-1455-01A-01D-0595-05.gdc_hg38.txt	GBM	TCGA-14-1455-01A-01D-0595-05	Tumor
a128d2ac-d0cd-4554-a14a-64c6dcdc02a9	jhu-usc.edu_LAML.HumanMethylation27.1.lvl-3.TCGA-AB-2874-03A-01D-0742-05.gdc_hg38.txt	LAML	TCGA-AB-2874-03A-01D-0742-05	Tumor
6b79cb5a-713e-43f0-8af8-515a876a07a0	jhu-usc.edu_COAD.HumanMethylation27.5.lvl-3.TCGA-AA-3812-01A-01D-0904-05.gdc_hg38.txt	COAD	TCGA-AA-3812-01A-01D-0904-05	Tumor
db75145f-5d89-44cc-ad92-f5547f06f8c1	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A06Z-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A06Z-01A-11D-A00Y-05	Tumor
466e5ddf-641e-4072-81d1-6b677215e069	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-BH-A0E6-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-BH-A0E6-01A-11D-A032-05	Tumor
814834cc-f976-43e3-b54a-7e811a767770	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z044-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z044-01A-01D-0752-05	Tumor
299bc4e4-c81d-44a3-9740-de981b70222b	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-D8-A142-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-D8-A142-01A-11D-A112-05	Tumor
ae526c1d-aaa8-44dc-840d-e44f3cd49797	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-C8-A12Q-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-C8-A12Q-01A-11D-A112-05	Tumor
a351ed7f-10e8-4d82-810a-37f8a7ca667e	jhu-usc.edu_LUAD.HumanMethylation27.3.lvl-3.TCGA-44-3918-01A-01D-1104-05.gdc_hg38.txt	LUAD	TCGA-44-3918-01A-01D-1104-05	Tumor
90058d9e-052e-4af1-8b75-602dbcf3bade	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-BH-A18V-11A-52D-A12E-05.gdc_hg38.txt	BRCA	TCGA-BH-A18V-11A-52D-A12E-05	Normal
81614a83-5964-4a08-b617-70c5bd5fce38	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A2-A0EQ-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-A2-A0EQ-01A-11D-A032-05	Tumor
f409d65b-e43b-435a-bf66-efad1bb94ade	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z051-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z051-01A-01D-0752-05	Tumor
f8d1410c-1a93-4d9d-9132-7ec6d14cb519	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-BH-A18U-01A-21D-A12E-05.gdc_hg38.txt	BRCA	TCGA-BH-A18U-01A-21D-A12E-05	Tumor
73fa0f99-969b-431e-b690-243ebb8322ae	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A8-A07C-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-A8-A07C-01A-11D-A032-05	Tumor
35a2a2ee-1e25-40d9-b6cb-15a2851c390e	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z025-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z025-01A-01D-0752-05	Tumor
9be4d022-3d36-4fa2-930f-a78e082d7a75	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-73-4677-01A-01D-1205-05.gdc_hg38.txt	LUAD	TCGA-73-4677-01A-01D-1205-05	Tumor
7cdb668e-4296-44cf-818a-558d9af68d04	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-A2-A04U-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-A2-A04U-01A-11D-A112-05	Tumor
75180d60-83ac-4846-a717-28cc2e811044	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-AN-A0G0-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-AN-A0G0-01A-11D-A032-05	Tumor
3a7d9328-9da4-4d51-9612-44eb9586cb82	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A08H-01A-21D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A08H-01A-21D-A00Y-05	Tumor
fa572fa8-e845-4d8d-9c9b-dc7b2025a03b	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-05-4402-01A-01D-1205-05.gdc_hg38.txt	LUAD	TCGA-05-4402-01A-01D-1205-05	Tumor
7703d401-a626-4398-95c9-4ec34483f3f6	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-AO-A03R-01A-21D-A032-05.gdc_hg38.txt	BRCA	TCGA-AO-A03R-01A-21D-A032-05	Tumor
e3d6c39f-7f70-4394-84c4-c4ed4acc756f	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-BH-A18J-01A-11D-A12E-05.gdc_hg38.txt	BRCA	TCGA-BH-A18J-01A-11D-A12E-05	Tumor
1fb076f3-495b-4836-aef7-3f51bfbf31c1	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-B6-A0IM-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-B6-A0IM-01A-11D-A032-05	Tumor
efaa7d4a-3448-4dfb-94ac-a6e735ee13f4	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A07J-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A07J-01A-11D-A00Y-05	Tumor
567c33bd-0dc5-4372-9a02-e202ffd8afe2	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-C8-A12O-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-C8-A12O-01A-11D-A112-05	Tumor
3ba5429f-ee8e-4c7b-a259-6f6f5bac31b1	jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-44-2656-01A-02D-0945-05.gdc_hg38.txt	LUAD	TCGA-44-2656-01A-02D-0945-05	Tumor
6493d861-9da4-4b0a-bb6e-f8e65d276a27	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-38-4625-01A-01D-1205-05.gdc_hg38.txt	LUAD	TCGA-38-4625-01A-01D-1205-05	Tumor
e652c321-3176-4e56-ba1d-064f1b7f54b4	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-AN-A04A-01A-21D-A032-05.gdc_hg38.txt	BRCA	TCGA-AN-A04A-01A-21D-A032-05	Tumor
957ddec7-0aac-4611-b5cb-4581c52e4c13	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A096-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A096-01A-11D-A00Y-05	Tumor
c4caf9e1-c030-4c95-8de3-9e605fdd83c6	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A2-A04T-01A-21D-A032-05.gdc_hg38.txt	BRCA	TCGA-A2-A04T-01A-21D-A032-05	Tumor
5f011a60-4e02-4654-b9d2-ecf3c75a3567	jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-55-1596-11A-01D-0945-05.gdc_hg38.txt	LUAD	TCGA-55-1596-11A-01D-0945-05	Normal
e742e04c-1e90-4778-b18e-9e5544ebc275	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-BH-A0BD-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-BH-A0BD-01A-11D-A032-05	Tumor
017d6de8-c354-44fa-a696-cf9563f6b322	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-AR-A0TS-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-AR-A0TS-01A-11D-A112-05	Tumor
ea4d732e-03b5-4a3b-9496-51670a7ec10f	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-BH-A18Q-01A-12D-A12E-05.gdc_hg38.txt	BRCA	TCGA-BH-A18Q-01A-12D-A12E-05	Tumor
9f6d9555-e308-43d1-bd4b-c151a0d165cb	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-AO-A03V-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-AO-A03V-01A-11D-A112-05	Tumor
719e367a-450c-4ecf-b049-12daa8d8ec73	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z039-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z039-01A-01D-0752-05	Tumor
5668a9ec-da1c-40f9-b197-fa148b9a69bb	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A086-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A086-01A-11D-A00Y-05	Tumor
403022f4-f736-4c84-b2c4-c8300f724b36	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A09D-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A09D-01A-11D-A00Y-05	Tumor
666a6ff3-8c93-453d-a56a-2296374a19db	jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-67-3774-01A-01D-0945-05.gdc_hg38.txt	LUAD	TCGA-67-3774-01A-01D-0945-05	Tumor
2eee1a8a-e7b1-481c-ac39-4d2c6c49183d	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-E2-A14P-01A-31D-A12E-05.gdc_hg38.txt	BRCA	TCGA-E2-A14P-01A-31D-A12E-05	Tumor
037f9748-3ead-4f34-ac24-d5df49a1f6c9	jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-44-2655-01A-01D-0945-05.gdc_hg38.txt	LUAD	TCGA-44-2655-01A-01D-0945-05	Tumor
0d25101c-0b92-43b0-9d75-10894effba53	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-AO-A12H-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-AO-A12H-01A-11D-A112-05	Tumor
595b19bc-9635-483e-a881-452dbea458c0	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A8-A09V-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-A8-A09V-01A-11D-A032-05	Tumor
925f5b36-dc7a-45e7-9981-0660f71ed5a9	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-AN-A0FZ-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-AN-A0FZ-01A-11D-A032-05	Tumor
bf25cba0-7524-4ee0-81b2-2c171f4187a6	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-E2-A152-01A-11D-A12E-05.gdc_hg38.txt	BRCA	TCGA-E2-A152-01A-11D-A12E-05	Tumor
dd15559e-4bf8-4095-954d-793a6390d84d	jhu-usc.edu_LUAD.HumanMethylation27.3.lvl-3.TCGA-44-2657-01A-01D-1104-05.gdc_hg38.txt	LUAD	TCGA-44-2657-01A-01D-1104-05	Tumor
4d3b2e17-cb0b-485e-8682-9eaf4411e0e1	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z006-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z006-01A-01D-0752-05	Tumor
ea1c5a76-0110-4a2f-a048-8d083cc2a713	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A09Z-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A09Z-01A-11D-A00Y-05	Tumor
26e4eaf2-1cb5-4ed2-8337-c1204241ff52	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-BH-A0HL-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-BH-A0HL-01A-11D-A032-05	Tumor
6e34fc97-d51e-40ee-a5d5-68bc15a8883c	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-AN-A0FK-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-AN-A0FK-01A-11D-A032-05	Tumor
cbcf9de2-8ea8-4304-8283-ff9378cf8629	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A09X-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A09X-01A-11D-A00Y-05	Tumor
e223ddfd-e46d-4141-8f85-b339396a71cf	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-D8-A13Z-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-D8-A13Z-01A-11D-A112-05	Tumor
c62a8f1a-3ed5-49e5-b5c7-194da487f205	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A09C-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A09C-01A-11D-A00Y-05	Tumor
faac0631-9ef9-425f-b424-2be9a018ed3c	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-E2-A15O-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-E2-A15O-01A-11D-A112-05	Tumor
4d8dcb19-fb91-46ce-8ab1-2bf1a5bc5222	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-E2-A14W-01A-11D-A12E-05.gdc_hg38.txt	BRCA	TCGA-E2-A14W-01A-11D-A12E-05	Tumor
7ce87867-2557-4ea6-9349-752407b9b6c0	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-C8-A134-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-C8-A134-01A-11D-A112-05	Tumor
20148834-9f8a-4049-9581-c6fba94a33fa	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-AN-A0FY-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-AN-A0FY-01A-11D-A032-05	Tumor
4815e8ad-d64f-4d06-a1e4-e398128194a4	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-B6-A0RH-01A-21D-A112-05.gdc_hg38.txt	BRCA	TCGA-B6-A0RH-01A-21D-A112-05	Tumor
b0e160d1-3fe2-4017-bdf8-950446fa1f33	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A0A7-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A0A7-01A-11D-A00Y-05	Tumor
1bf8a0e7-20dd-4168-b559-957827e03400	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-E2-A14X-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-E2-A14X-01A-11D-A112-05	Tumor
59f430a6-86f1-4f55-b911-f7af3df9a2df	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-B6-A0IQ-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-B6-A0IQ-01A-11D-A032-05	Tumor
06044aab-e685-4b23-954f-187cca10eed3	jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-67-3773-01A-01D-0945-05.gdc_hg38.txt	LUAD	TCGA-67-3773-01A-01D-0945-05	Tumor
f8fa731d-e7d5-4be8-90e6-0820f5c080a0	jhu-usc.edu_KIRP.HumanMethylation27.1.lvl-3.TCGA-AL-3467-01A-01D-1191-05.gdc_hg38.txt	KIRP	TCGA-AL-3467-01A-01D-1191-05	Tumor
c992f296-7330-4c92-8c8c-71c717590b1a	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z058-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z058-01A-01D-0752-05	Tumor
6d6356ab-4406-417a-968d-d6c277f7fd08	jhu-usc.edu_LUAD.HumanMethylation27.3.lvl-3.TCGA-44-4112-01A-01D-1104-05.gdc_hg38.txt	LUAD	TCGA-44-4112-01A-01D-1104-05	Tumor
4911b77e-11af-4f89-bf63-27031af7a142	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-05-4398-01A-01D-1205-05.gdc_hg38.txt	LUAD	TCGA-05-4398-01A-01D-1205-05	Tumor
3ed22766-1237-46a2-a54d-257a29e8ebe5	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-AO-A0J8-01A-21D-A032-05.gdc_hg38.txt	BRCA	TCGA-AO-A0J8-01A-21D-A032-05	Tumor
a4ec1faf-ef41-45e9-9430-edc86fb5f014	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A7-A0DB-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A7-A0DB-01A-11D-A00Y-05	Tumor
367ae599-d059-4758-8b57-675820d808ee	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A8-A07S-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-A8-A07S-01A-11D-A032-05	Tumor
b7618ade-dcb2-4fab-9a69-b180be29d23e	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-05-4389-01A-01D-1205-05.gdc_hg38.txt	LUAD	TCGA-05-4389-01A-01D-1205-05	Tumor
c32066f3-3415-440a-9d5c-47eb884812eb	jhu-usc.edu_KIRP.HumanMethylation27.1.lvl-3.TCGA-B3-4104-01A-01D-1191-05.gdc_hg38.txt	KIRP	TCGA-B3-4104-01A-01D-1191-05	Tumor
389b7fa4-c9e0-4ace-aa8b-4f20a38937d0	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z048-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z048-01A-01D-0752-05	Tumor
9434b4d3-6164-4071-8f1f-ecb7de3a4b92	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z047-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z047-01A-01D-0752-05	Tumor
0693c485-7cab-4de9-b7af-67952baa14a1	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-E2-A14R-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-E2-A14R-01A-11D-A112-05	Tumor
63c99bdb-02e8-4aad-8c6d-3a12be7bfed3	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-E2-A158-11A-22D-A12E-05.gdc_hg38.txt	BRCA	TCGA-E2-A158-11A-22D-A12E-05	Normal
805b62d1-ab7f-4893-be3b-ec049ee691fd	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A2-A04Q-01A-21D-A032-05.gdc_hg38.txt	BRCA	TCGA-A2-A04Q-01A-21D-A032-05	Tumor
db7b8d33-3f4e-4291-bee6-2373acee6256	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-AN-A0AL-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-AN-A0AL-01A-11D-A00Y-05	Tumor
63583659-6fb8-4474-a0fc-5a92a7c33850	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-A2-A0CL-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-A2-A0CL-01A-11D-A112-05	Tumor
63bd03d7-fc32-4d0d-8a4b-f1691a50ab85	jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-55-1595-11A-01D-0945-05.gdc_hg38.txt	LUAD	TCGA-55-1595-11A-01D-0945-05	Normal
1da03651-e329-41ff-9ff2-4a38ebfbc4b6	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-C8-A12Y-01A-11D-A12E-05.gdc_hg38.txt	BRCA	TCGA-C8-A12Y-01A-11D-A12E-05	Tumor
fb616615-35ff-42aa-a2f1-01d700f11673	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-BH-A0HQ-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-BH-A0HQ-01A-11D-A032-05	Tumor
3186794a-d286-4a6d-bc9c-02a97419e740	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-B6-A0I8-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-B6-A0I8-01A-11D-A032-05	Tumor
0dd4eb9e-178e-4a4b-a000-84b60b96d66f	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A2-A0EV-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-A2-A0EV-01A-11D-A032-05	Tumor
f839fdb5-d061-4d31-9fc9-f44d3a1484aa	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-38-4628-11A-01D-1205-05.gdc_hg38.txt	LUAD	TCGA-38-4628-11A-01D-1205-05	Normal
99210fbb-adbd-4a08-ba91-5b5103393710	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z014-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z014-01A-01D-0752-05	Tumor
ef2bbfec-1a0b-490c-8c6c-a3675a25033a	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-C8-A12P-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-C8-A12P-01A-11D-A112-05	Tumor
f3ad3fe4-f1c2-462a-842f-0fd16bdfde66	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-E2-A15F-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-E2-A15F-01A-11D-A112-05	Tumor
d644ec94-67bb-4c67-a2e4-9d3cff560365	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A095-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A095-01A-11D-A00Y-05	Tumor
4ddc2289-69e8-40cf-97a4-0c7233b367d1	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-BH-A18M-01A-11D-A12E-05.gdc_hg38.txt	BRCA	TCGA-BH-A18M-01A-11D-A12E-05	Tumor
6d32f2f9-94ba-4f1f-ac5d-387c8013e4ab	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-24-1844-01A-01D-0581-05.gdc_hg38.txt	OV	TCGA-24-1844-01A-01D-0581-05	Tumor
d7626c4f-ebb9-452d-ae4c-729499bc5f25	jhu-usc.edu_OV.HumanMethylation27.11.lvl-3.TCGA-24-2024-01A-02D-0667-05.gdc_hg38.txt	OV	TCGA-24-2024-01A-02D-0667-05	Tumor
